Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_Linear_scale_[3, 6, 9, 12]_5_[384, 128];0.5503645692681609;0.5095;0.5291444891600675;0.5589408641975309;0.5494409937888198;3.008145570755005
SVDD_Linear_auto_[3, 6, 9, 12]_5_[384, 128];0.5503645692681609;0.5095;0.5291444891600675;0.5589408641975309;0.5494409937888198;2.2257158756256104
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[384, 128];0.5501997336884155;0.5165;0.5328175370728562;0.5634104938271605;0.5499378881987578;3.270613193511963
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[384, 128];0.5605504587155963;0.45825;0.5042640990371389;0.5532484567901235;0.5522981366459627;3.198310136795044
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[384, 128];0.4883720930232558;0.42;0.45161290322580644;0.4510016666666667;0.493167701863354;2.012357234954834
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[384, 128];0.4883720930232558;0.42;0.45161290322580644;0.4510016666666667;0.493167701863354;1.9938817024230957
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[384, 128];0.5353111899387294;0.415;0.46753978312913674;0.5624695061728395;0.5303105590062112;1.9737205505371094
SVDD_Poly_3_auto_[3, 6, 9, 12]_5_[384, 128];0.5353111899387294;0.415;0.46753978312913674;0.5624695061728395;0.5303105590062112;2.041111707687378
SVDD_Poly_4_scale_[3, 6, 9, 12]_5_[384, 128];0.47007182761372707;0.44175;0.45547106585900243;0.4287348148148148;0.4751552795031056;2.02521014213562
SVDD_Poly_4_auto_[3, 6, 9, 12]_5_[384, 128];0.47007182761372707;0.44175;0.45547106585900243;0.4287348148148148;0.4751552795031056;2.0445632934570312
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[384, 128];0.49540012602394456;0.98275;0.6587348135735233;0.4433132716049383;0.49403726708074536;0.10652756690979004
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[384, 128];0.4951898734177215;0.978;0.6574789915966387;0.4517167283950617;0.4936645962732919;0.1851027011871338
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[384, 128];0.49657894736842106;0.9435;0.6506896551724138;0.416861975308642;0.4966459627329193;0.627985954284668
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[384, 128];0.48930852540960845;0.881;0.6291733618996608;0.41370685185185185;0.48397515527950313;1.1711804866790771
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[384, 128];0.49028971665074816;0.77;0.5991052324450495;0.44710166666666673;0.48795031055900623;2.2552778720855713
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[384, 128];0.49628359062321326;0.651;0.5632096896290688;0.4739946913580247;0.49826086956521737;3.4132137298583984
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[384, 128];0.5068720379146919;0.53475;0.5204379562043796;0.5076064814814815;0.5103105590062111;4.483763694763184
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[384, 128];0.5196602705253224;0.413;0.46023122997631977;0.5462625308641975;0.5186335403726708;5.660154581069946
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[384, 128];0.5522450692404532;0.329;0.41234529218235944;0.5703047530864197;0.5340372670807454;7.236339330673218
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[384, 128];0.6237230419977299;0.27475;0.381464769177369;0.576553024691358;0.5572670807453416;13.156161546707153
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[384, 128];0.7242246437552389;0.216;0.3327556325823223;0.5839417283950618;0.5695652173913044;13.820539236068726
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[384, 128];0.7355072463768116;0.1015;0.17838312829525485;0.5860738271604938;0.5354037267080746;20.060180187225342
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[384, 128];0.5311876958131586;0.9325;0.6768281618581019;0.5784972222222222;0.5575155279503106;0.836190938949585
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[384, 128];0.5300071275837491;0.9295;0.6750794371311847;0.5756699999999999;0.5554037267080746;0.6948933601379395
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[384, 128];0.5299614357757342;0.89325;0.6652392478123255;0.5811751851851852;0.5532919254658385;1.238692045211792
SVDD_RBF_0.1_auto_[3, 6, 9, 12]_5_[384, 128];0.5445593303791236;0.8295;0.6574853859110275;0.6046454938271605;0.5705590062111802;1.7739946842193604
SVDD_RBF_0.2_auto_[3, 6, 9, 12]_5_[384, 128];0.5913461538461539;0.70725;0.6441256830601093;0.6400727160493827;0.6116770186335404;3.037958860397339
SVDD_RBF_0.3_auto_[3, 6, 9, 12]_5_[384, 128];0.5965043695380774;0.59725;0.5968769519050593;0.6157431481481482;0.5991304347826087;3.577828884124756
SVDD_RBF_0.4_auto_[3, 6, 9, 12]_5_[384, 128];0.6100060277275468;0.506;0.5531566001639793;0.6034877777777778;0.5937888198757764;4.570728063583374
SVDD_RBF_0.5_auto_[3, 6, 9, 12]_5_[384, 128];0.6059898872034228;0.3895;0.4742048394460509;0.5978499382716049;0.570807453416149;6.490630626678467
SVDD_RBF_0.6_auto_[3, 6, 9, 12]_5_[384, 128];0.6578411405295316;0.323;0.43326626425217973;0.5989856172839506;0.5801242236024845;7.327281951904297
SVDD_RBF_0.7_auto_[3, 6, 9, 12]_5_[384, 128];0.6904400606980273;0.2275;0.34223392252726587;0.5962985185185186;0.5654658385093168;7.519028186798096
SVDD_RBF_0.8_auto_[3, 6, 9, 12]_5_[384, 128];0.7493573264781491;0.14575;0.2440351611552951;0.6014962345679012;0.551304347826087;10.685858488082886
SVDD_RBF_0.9_auto_[3, 6, 9, 12]_5_[384, 128];0.8051470588235294;0.05475;0.10252808988764046;0.6043667901234567;0.5237267080745341;14.793665885925293
SVDD_Linear_scale_[3, 6, 9, 12]_5_[256, 64];0.5487837476610532;0.51325;0.5304224260431469;0.5606;0.5484472049689441;1.508714199066162
SVDD_Linear_auto_[3, 6, 9, 12]_5_[256, 64];0.5487837476610532;0.51325;0.5304224260431469;0.5606;0.5484472049689441;1.86688232421875
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[256, 64];0.5488681757656458;0.51525;0.5315280464216635;0.563093888888889;0.548695652173913;2.7244038581848145
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[256, 64];0.572573463935886;0.48225;0.5235445786402497;0.5685282098765432;0.5638509316770186;3.1556482315063477
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[256, 64];0.49178403755868544;0.419;0.4524838012958963;0.454102037037037;0.4961490683229814;1.5422580242156982
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[256, 64];0.49178403755868544;0.419;0.4524838012958963;0.454101975308642;0.4961490683229814;2.9586939811706543
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[256, 64];0.536115569823435;0.4175;0.46943078004216443;0.5640366049382716;0.531055900621118;2.4601082801818848
SVDD_Poly_3_auto_[3, 6, 9, 12]_5_[256, 64];0.536115569823435;0.4175;0.46943078004216443;0.5640366049382716;0.531055900621118;2.453031063079834
SVDD_Poly_4_scale_[3, 6, 9, 12]_5_[256, 64];0.46790673303641606;0.4465;0.4569527951899706;0.42899901234567894;0.47267080745341616;1.8914904594421387
SVDD_Poly_4_auto_[3, 6, 9, 12]_5_[256, 64];0.46790673303641606;0.4465;0.4569527951899706;0.42899901234567894;0.47267080745341616;1.729309320449829
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[256, 64];0.4953388762912572;0.983;0.6587368068353158;0.44025617283950613;0.49391304347826087;0.14648866653442383
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[256, 64];0.4951259653120648;0.97775;0.6573661652239683;0.4530306172839506;0.49354037267080747;0.1986687183380127
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[256, 64];0.49657894736842106;0.9435;0.6506896551724138;0.4128538888888889;0.4966459627329193;0.7204799652099609
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[256, 64];0.48901557285873193;0.87925;0.6284846318799143;0.4072320987654321;0.4834782608695652;1.5657873153686523
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[256, 64];0.49101320184507713;0.77175;0.600174978127734;0.4414345679012346;0.48906832298136643;2.407256603240967
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[256, 64];0.4974300399771559;0.65325;0.5647897979033827;0.4700771604938272;0.49975155279503103;4.1186909675598145
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[256, 64];0.5057061340941512;0.53175;0.5184011698757007;0.5039491975308642;0.5090683229813665;4.477185249328613
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[256, 64];0.5195986202571339;0.41425;0.4609820559187648;0.5464516666666667;0.5186335403726708;5.35619044303894
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[256, 64];0.5533249686323714;0.33075;0.41401971522453446;0.5700050000000001;0.5347826086956522;9.26149582862854
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[256, 64];0.6254912970241437;0.2785;0.3854004497491784;0.5771846913580247;0.5586335403726708;11.761223077774048
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[256, 64];0.721947194719472;0.21875;0.3357636224098235;0.5845781481481482;0.5699378881987578;9.279669284820557
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[256, 64];0.7237762237762237;0.1035;0.1811023622047244;0.586779938271605;0.5349068322981366;6.911311388015747
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[256, 64];0.5320532204414877;0.87975;0.6630864895421142;0.577394135802469;0.555776397515528;0.4302213191986084
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[256, 64];0.5328087885985748;0.89725;0.668591654247392;0.5746443827160495;0.5580124223602484;0.40913820266723633
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[256, 64];0.5308020738029887;0.87025;0.6594051903769654;0.5730453086419753;0.5532919254658385;0.6702678203582764
