Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_Linear_scale_[3, 6, 9, 12];0.5849378503534;0.6;0.5923731951129212;0.5762486419753087;0.5896894409937888;3.408353328704834
SVDD_Linear_auto_[3, 6, 9, 12];0.5849378503534;0.6;0.5923731951129212;0.5762486419753087;0.5896894409937888;3.4099318981170654
SVDD_Sigmoid_scale_[3, 6, 9, 12];0.5645390070921986;0.597;0.5803159173754556;0.5743843209876542;0.5709316770186336;4.27458643913269
SVDD_Sigmoid_auto_[3, 6, 9, 12];0.509185632026323;0.46425;0.4856806590819929;0.5644806172839506;0.5114285714285715;4.2641541957855225
SVDD_Poly_2_scale_[3, 6, 9, 12];0.516902695294655;0.56575;0.5402243972308426;0.5603515432098766;0.5214906832298136;3.4763095378875732
SVDD_Poly_2_auto_[3, 6, 9, 12];0.516902695294655;0.56575;0.5402243972308426;0.5603515432098766;0.5214906832298136;3.4702377319335938
SVDD_Poly_3_scale_[3, 6, 9, 12];0.5736489717838354;0.59975;0.5864091909068688;0.620496913580247;0.5796273291925466;3.498018980026245
SVDD_Poly_3_auto_[3, 6, 9, 12];0.5736489717838354;0.59975;0.5864091909068688;0.620496913580247;0.5796273291925466;3.4956772327423096
SVDD_Poly_4_scale_[3, 6, 9, 12];0.5001128413450688;0.554;0.5256790416320721;0.5191604938271605;0.5032298136645963;3.500742197036743
SVDD_Poly_4_auto_[3, 6, 9, 12];0.5001128413450688;0.554;0.5256790416320721;0.5191604938271605;0.5032298136645963;3.49922776222229
SVDD_RBF_0.001_scale_[3, 6, 9, 12];0.49770290964777947;0.975;0.6590064210882055;0.5352055555555556;0.4986335403726708;0.23258423805236816
SVDD_RBF_0.01_scale_[3, 6, 9, 12];0.5051079787921893;0.9765;0.6658143697264126;0.5040793209876543;0.5129192546583851;0.33255815505981445
SVDD_RBF_0.05_scale_[3, 6, 9, 12];0.5086944890315677;0.95075;0.6627744858835831;0.5298848765432098;0.5192546583850932;1.008676528930664
SVDD_RBF_0.1_scale_[3, 6, 9, 12];0.5079452811938648;0.919;0.6542671531547566;0.5653437037037037;0.5173913043478261;1.8869686126708984
SVDD_RBF_0.2_scale_[3, 6, 9, 12];0.514775413711584;0.871;0.6471025260029719;0.561631049382716;0.5279503105590062;3.612058639526367
