Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_Linear_scale_[3, 6, 9, 12];0.4662827419654468;0.6275;0.5350101246935948;0.43388055555555555;0.4580124223602485;3.37007212638855
SVDD_Linear_auto_[3, 6, 9, 12];0.4662827419654468;0.6275;0.5350101246935948;0.43388055555555555;0.4580124223602485;3.361722707748413
SVDD_Sigmoid_scale_[3, 6, 9, 12];0.45154019534184825;0.601;0.5156585156585156;0.44010438271604935;0.43900621118012423;4.225607395172119
SVDD_Sigmoid_auto_[3, 6, 9, 12];0.4907824662023761;0.599;0.5395181265480747;0.48442697530864204;0.4919254658385093;3.948413372039795
SVDD_Poly_2_scale_[3, 6, 9, 12];0.5363680154142582;0.55675;0.546368989205103;0.5272474691358024;0.5406211180124224;3.4543533325195312
SVDD_Poly_2_auto_[3, 6, 9, 12];0.5363680154142582;0.55675;0.546368989205103;0.5272474691358024;0.5406211180124224;3.495063543319702
SVDD_Poly_3_scale_[3, 6, 9, 12];0.45538406954053573;0.64175;0.5327384040676559;0.36416808641975307;0.4406211180124224;3.4534873962402344
SVDD_Poly_3_auto_[3, 6, 9, 12];0.45538406954053573;0.64175;0.5327384040676559;0.36416808641975307;0.4406211180124224;3.4576332569122314
SVDD_Poly_4_scale_[3, 6, 9, 12];0.538536112457586;0.5555;0.546886537041595;0.558218086419753;0.542608695652174;3.4748353958129883
SVDD_Poly_4_auto_[3, 6, 9, 12];0.538536112457586;0.5555;0.546886537041595;0.558218086419753;0.542608695652174;3.4726061820983887
SVDD_RBF_0.001_scale_[3, 6, 9, 12];0.5096699329551315;0.98825;0.6725076556651923;0.4907622839506173;0.5217391304347826;0.13106584548950195
SVDD_RBF_0.01_scale_[3, 6, 9, 12];0.5211004273504274;0.9755;0.6793175487465182;0.5411647530864198;0.542360248447205;0.29865455627441406
SVDD_RBF_0.05_scale_[3, 6, 9, 12];0.5208063354931606;0.90425;0.6609410689812701;0.5174597530864198;0.5390062111801243;1.0043256282806396
SVDD_RBF_0.1_scale_[3, 6, 9, 12];0.5303414343223498;0.88925;0.6644251424301859;0.5207063580246913;0.5536645962732919;1.916332721710205
SVDD_RBF_0.2_scale_[3, 6, 9, 12];0.5422302870339822;0.82175;0.6533492347445836;0.5478461728395061;0.5667080745341615;3.8036606311798096
SVDD_RBF_0.3_scale_[3, 6, 9, 12];0.5373393539423411;0.7735;0.6341463414634146;0.5557729629629629;0.5565217391304348;5.443746089935303
SVDD_RBF_0.4_scale_[3, 6, 9, 12];0.5301183536477654;0.75025;0.6212607390539281;0.557491111111111;0.5454658385093167;7.40299391746521
SVDD_RBF_0.5_scale_[3, 6, 9, 12];0.5349935594675826;0.623;0.5756525756525757;0.5049095679012345;0.5436024844720497;9.357465267181396
SVDD_RBF_0.6_scale_[3, 6, 9, 12];0.5133765136581244;0.45575;0.48284995364852334;0.5195653086419753;0.5149068322981366;11.100445032119751
SVDD_RBF_0.7_scale_[3, 6, 9, 12];0.4756335282651072;0.244;0.32253800396563115;0.5512827160493827;0.4906832298136646;12.984739065170288
SVDD_RBF_0.8_scale_[3, 6, 9, 12];0.5146689019279128;0.1535;0.23647217408049298;0.6040538271604937;0.5074534161490684;14.665996313095093
SVDD_RBF_0.9_scale_[3, 6, 9, 12];0.4393530997304582;0.0815;0.13749472796288487;0.6113900000000001;0.4919254658385093;16.14295268058777
SVDD_RBF_0.001_auto_[3, 6, 9, 12];0.5361939076318375;0.8185;0.6479319216307144;0.5906002469135803;0.5580124223602484;0.6531827449798584
SVDD_RBF_0.01_auto_[3, 6, 9, 12];0.5827269851312876;0.921;0.7138151521023058;0.6063392592592592;0.6330434782608696;0.9105825424194336
SVDD_RBF_0.05_auto_[3, 6, 9, 12];0.6234578627280626;0.897;0.7356227575602255;0.6346320370370371;0.6796273291925465;1.3969182968139648
SVDD_RBF_0.1_auto_[3, 6, 9, 12];0.6593297640293476;0.83125;0.7353754285082383;0.6605116049382715;0.7027329192546584;2.1812376976013184
SVDD_RBF_0.2_auto_[3, 6, 9, 12];0.7085137085137085;0.7365;0.7222358421181663;0.7301262962962964;0.7185093167701864;4.144976854324341
SVDD_RBF_0.3_auto_[3, 6, 9, 12];0.819435736677116;0.6535;0.7271210013908206;0.8051614197530865;0.7562732919254659;6.156042575836182
SVDD_RBF_0.4_auto_[3, 6, 9, 12];0.7756588072122053;0.55925;0.6499128413712958;0.7829893827160493;0.7006211180124223;8.108942985534668
