Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_Linear_scale_[3, 6, 9, 12]_5_[384, 128];0.585559375826501;0.5535;0.5690785246112324;0.6037380864197531;0.5834782608695652;3.8527443408966064
SVDD_Linear_auto_[3, 6, 9, 12]_5_[384, 128];0.585559375826501;0.5535;0.5690785246112324;0.6037380864197531;0.5834782608695652;2.7684993743896484
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[384, 128];0.585559375826501;0.5535;0.5690785246112324;0.6099368518518519;0.5834782608695652;4.434257984161377
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[384, 128];0.5887877063175868;0.51725;0.5507053500133086;0.5888346296296296;0.5806211180124223;3.926140308380127
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[384, 128];0.5581915846016114;0.6235;0.5890410958904111;0.6248070370370371;0.5677018633540373;2.3682730197906494
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[384, 128];0.5581915846016114;0.6235;0.5890410958904111;0.6248070370370371;0.5677018633540373;2.0049326419830322
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[384, 128];0.5536921151439299;0.553;0.5533458411507193;0.603367037037037;0.5563975155279504;2.0062217712402344
SVDD_Poly_3_auto_[3, 6, 9, 12]_5_[384, 128];0.5536921151439299;0.553;0.5533458411507193;0.603367037037037;0.5563975155279504;2.030104637145996
SVDD_Poly_4_scale_[3, 6, 9, 12]_5_[384, 128];0.5305681572693887;0.614;0.5692432495074748;0.5912542592592592;0.5382608695652173;2.0897464752197266
SVDD_Poly_4_auto_[3, 6, 9, 12]_5_[384, 128];0.5305681572693887;0.614;0.5692432495074748;0.5912542592592592;0.5382608695652173;2.0340960025787354
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[384, 128];0.49706946003242297;0.9965;0.6632831350361927;0.5505196296296296;0.4972670807453416;0.14670324325561523
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[384, 128];0.498125;0.99625;0.6641666666666667;0.5160580864197531;0.4993788819875776;0.2576122283935547
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[384, 128];0.5059440112488816;0.9895;0.6695424173221687;0.5632142592592593;0.5146583850931677;0.6183257102966309
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[384, 128];0.5103174603174603;0.9645;0.6674740484429065;0.5947370987654321;0.5224844720496894;1.1581716537475586
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[384, 128];0.52;0.884;0.6548148148148148;0.5938182098765432;0.5368944099378882;2.2183473110198975
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[384, 128];0.5514003018614791;0.822;0.6600421559771154;0.6161446913580246;0.5792546583850932;3.5756585597991943
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[384, 128];0.6031413612565445;0.72;0.6564102564102564;0.6512117283950616;0.6254658385093168;5.162586450576782
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[384, 128];0.6474944458158479;0.65575;0.6515960750217363;0.6635370987654321;0.6515527950310559;6.748708248138428
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[384, 128];0.6616499442586399;0.5935;0.6257248286768581;0.667113950617284;0.6472049689440994;7.7570483684539795
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[384, 128];0.6574720670391061;0.47075;0.5486596736596736;0.680214938271605;0.6151552795031056;13.029084920883179
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[384, 128];0.6729857819905213;0.3195;0.43329377860654344;0.6793690740740741;0.58472049689441;12.812501430511475
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[384, 128];0.7076526225279449;0.20575;0.31880689521595973;0.6746311728395061;0.5631055900621118;14.331993103027344
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[384, 128];0.5419667793620462;0.92175;0.6825881699527909;0.5951785185185186;0.5740372670807453;0.6970148086547852
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[384, 128];0.5460420032310178;0.9295;0.6879452308261634;0.5988104938271606;0.5809937888198757;0.9346864223480225
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[384, 128];0.5416174734356553;0.9175;0.6811432813659986;0.5965272839506173;0.5731677018633541;1.0865602493286133
SVDD_RBF_0.1_auto_[3, 6, 9, 12]_5_[384, 128];0.5492104003828362;0.86075;0.6705618852858117;0.5862912962962963;0.5797515527950311;2.279298782348633
SVDD_RBF_0.2_auto_[3, 6, 9, 12]_5_[384, 128];0.5569817866435386;0.80275;0.6576548899129544;0.5967823456790123;0.58472049689441;3.904688835144043
SVDD_RBF_0.3_auto_[3, 6, 9, 12]_5_[384, 128];0.6073513513513513;0.70225;0.6513623188405797;0.6612837037037038;0.6264596273291926;4.496762990951538
SVDD_RBF_0.4_auto_[3, 6, 9, 12]_5_[384, 128];0.6270378730875344;0.625;0.6260172780768749;0.682086975308642;0.628944099378882;5.406410217285156
SVDD_RBF_0.5_auto_[3, 6, 9, 12]_5_[384, 128];0.6561804893549412;0.51625;0.5778648383937316;0.677278950617284;0.6252173913043478;6.8810951709747314
SVDD_RBF_0.6_auto_[3, 6, 9, 12]_5_[384, 128];0.666015625;0.42625;0.5198170731707317;0.6754208641975309;0.6086956521739131;7.200619459152222
SVDD_RBF_0.7_auto_[3, 6, 9, 12]_5_[384, 128];0.6780612244897959;0.33225;0.4459731543624161;0.6743391975308641;0.5898136645962733;10.236155271530151
SVDD_RBF_0.8_auto_[3, 6, 9, 12]_5_[384, 128];0.6714527027027027;0.19875;0.30671296296296297;0.6808697530864198;0.5535403726708075;9.96935248374939
SVDD_RBF_0.9_auto_[3, 6, 9, 12]_5_[384, 128];0.6864864864864865;0.09525;0.1672886937431394;0.6840837654320988;0.5288198757763976;13.361404418945312
SVDD_Linear_scale_[3, 6, 9, 12]_5_[256, 64];0.5788342734354015;0.53875;0.5580732875825456;0.6018804938271605;0.5760248447204969;2.859118938446045
SVDD_Linear_auto_[3, 6, 9, 12]_5_[256, 64];0.5788342734354015;0.53875;0.5580732875825456;0.6018804938271605;0.5760248447204969;3.063364028930664
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[256, 64];0.5761047463175123;0.528;0.5510044351682756;0.6067256172839506;0.5724223602484472;3.9979753494262695
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[256, 64];0.5854439592430859;0.50275;0.5409549428379288;0.5660312962962963;0.5760248447204969;3.4775710105895996
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[256, 64];0.5578647998249836;0.6375;0.5950297514875743;0.6211232098765431;0.5688198757763975;1.7107212543487549
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[256, 64];0.5578647998249836;0.6375;0.5950297514875743;0.6211231481481481;0.5688198757763975;2.3260865211486816
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[256, 64];0.5579728059332509;0.56425;0.5610938471100062;0.6085608641975309;0.5613664596273292;2.1238574981689453
SVDD_Poly_3_auto_[3, 6, 9, 12]_5_[256, 64];0.5579728059332509;0.56425;0.5610938471100062;0.6085608641975309;0.5613664596273292;2.4396567344665527
SVDD_Poly_4_scale_[3, 6, 9, 12]_5_[256, 64];0.5288257736328953;0.62375;0.5723789860059647;0.598293024691358;0.5368944099378882;2.0533878803253174
SVDD_Poly_4_auto_[3, 6, 9, 12]_5_[256, 64];0.5288257736328953;0.62375;0.5723789860059647;0.598293024691358;0.5368944099378882;1.865602731704712
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[256, 64];0.497196261682243;0.9975;0.6636174636174637;0.5771220987654322;0.49751552795031057;0.1090536117553711
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[256, 64];0.49831186695010626;0.99625;0.6643327498541302;0.5308561111111112;0.49975155279503103;0.6050424575805664
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[256, 64];0.5056839954017116;0.98975;0.6693718826612562;0.5871548148148149;0.5141614906832298;0.7103414535522461
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[256, 64];0.510914142082286;0.9655;0.6682238948005883;0.605909012345679;0.5236024844720497;1.3992083072662354
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[256, 64];0.5190245335683855;0.88325;0.6538354770056446;0.6065687037037036;0.53527950310559;2.239015579223633
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[256, 64];0.5504018754186202;0.82175;0.6592458884877658;0.6270732716049382;0.577888198757764;4.0582215785980225
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[256, 64];0.6085768341391633;0.72375;0.6611853374443303;0.6570503086419753;0.6314285714285715;5.0791215896606445
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[256, 64];0.6483271375464684;0.654;0.6511512134411948;0.6669158024691358;0.6518012422360249;7.762571811676025
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[256, 64];0.6613668061366806;0.59275;0.6251812788398153;0.6714062345679013;0.646832298136646;7.061262845993042
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[256, 64];0.6622869318181818;0.46625;0.5472417840375587;0.6837981481481481;0.6166459627329193;5.886541843414307
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[256, 64];0.6687532603025561;0.3205;0.43332769984789593;0.6818084567901235;0.5834782608695652;6.611604452133179
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[256, 64];0.723834652594547;0.20575;0.320420478878723;0.6763904320987655;0.5663354037267081;7.3081114292144775
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[256, 64];0.5281677301731996;0.72425;0.6108592514496572;0.5575616666666666;0.5414906832298136;0.6456162929534912
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[256, 64];0.5530442804428044;0.89925;0.684881949733435;0.5940674691358026;0.5888198757763975;0.6833741664886475
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[256, 64];0.5553988403071619;0.886;0.6827858587804643;0.5948841358024691;0.5909316770186336;0.7493183612823486
SVDD_RBF_0.1_auto_[3, 6, 9, 12]_5_[256, 64];0.5743978884856483;0.8705;0.6921089246670643;0.6032993209876544;0.6151552795031056;0.9991497993469238
SVDD_RBF_0.2_auto_[3, 6, 9, 12]_5_[256, 64];0.5998011928429423;0.75425;0.6682170542635659;0.6223477777777777;0.6278260869565218;1.811650037765503
SVDD_RBF_0.3_auto_[3, 6, 9, 12]_5_[256, 64];0.6074853801169591;0.64925;0.6276737160120845;0.6448383950617284;0.6172670807453416;2.359144926071167
SVDD_RBF_0.4_auto_[3, 6, 9, 12]_5_[256, 64];0.6427236315086783;0.60175;0.6215622982569399;0.6692615432098764;0.6359006211180124;3.6552443504333496
SVDD_RBF_0.5_auto_[3, 6, 9, 12]_5_[256, 64];0.6601451562006942;0.523;0.5836239363928024;0.675601975308642;0.6291925465838509;4.107433795928955
SVDD_RBF_0.6_auto_[3, 6, 9, 12]_5_[256, 64];0.6967340590979783;0.448;0.5453438831405966;0.6862320987654321;0.6288198757763975;5.812160015106201
SVDD_RBF_0.7_auto_[3, 6, 9, 12]_5_[256, 64];0.6985253959584926;0.31975;0.4386897616189332;0.6861717901234567;0.593416149068323;6.876944065093994
SVDD_RBF_0.8_auto_[3, 6, 9, 12]_5_[256, 64];0.6716417910447762;0.18;0.2839116719242902;0.6899749382716049;0.5488198757763976;7.532210111618042
SVDD_RBF_0.9_auto_[3, 6, 9, 12]_5_[256, 64];0.6622889305816135;0.08825;0.15574674608427092;0.6930256172839506;0.5245962732919255;8.304059267044067
SVDD_Linear_scale_[3, 6, 9, 12]_5_[64, 2];0.5700884481372286;0.53175;0.5502522312766782;0.601734012345679;0.5680745341614907;1.3324706554412842
SVDD_Linear_auto_[3, 6, 9, 12]_5_[64, 2];0.5700884481372286;0.53175;0.5502522312766782;0.601734012345679;0.5680745341614907;1.1906378269195557
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[64, 2];0.5665651812897868;0.51175;0.5377643504531722;0.6057387037037038;0.5628571428571428;3.2008562088012695
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[64, 2];0.5957577620657855;0.4845;0.5343995588032538;0.5318608950617284;0.5804968944099379;1.6510090827941895
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[64, 2];0.5842293906810035;0.652;0.6162570888468809;0.6335267901234567;0.5965217391304348;0.6827175617218018
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[64, 2];0.5842293906810035;0.652;0.6162570888468809;0.6335267901234567;0.5965217391304348;1.3207333087921143
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[64, 2];0.5533615420780442;0.5885;0.5703901138841774;0.6136101851851852;0.5595031055900621;1.4180729389190674
SVDD_Poly_3_auto_[3, 6, 9, 12]_5_[64, 2];0.5533615420780442;0.5885;0.5703901138841774;0.6136101851851852;0.5595031055900621;0.9659223556518555
SVDD_Poly_4_scale_[3, 6, 9, 12]_5_[64, 2];0.53266438941076;0.62375;0.5746199907876555;0.6134434567901235;0.5411180124223602;1.1174938678741455
SVDD_Poly_4_auto_[3, 6, 9, 12]_5_[64, 2];0.53266438941076;0.62375;0.5746199907876555;0.6134438271604938;0.5411180124223602;0.7687029838562012
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[64, 2];0.501389590702375;0.99225;0.6661631419939578;0.5861831481481481;0.5058385093167702;0.0685274600982666
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[64, 2];0.49787393696848425;0.99525;0.6637212404134711;0.588059012345679;0.49888198757763974;0.09277200698852539
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[64, 2];0.5060102301790281;0.98925;0.6695431472081218;0.6007570987654322;0.5147826086956522;0.28989076614379883
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[64, 2];0.511402810925484;0.96425;0.6683417085427136;0.6202125308641975;0.524472049689441;0.44217395782470703
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[64, 2];0.5173213509204232;0.89225;0.6549224699513716;0.6045286419753085;0.5327950310559006;0.8256709575653076
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[64, 2];0.5536770921386306;0.81875;0.6606152294503277;0.6347734567901235;0.5819875776397515;1.2069239616394043
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[64, 2];0.6013179571663921;0.73;0.6594399277326106;0.6552888888888889;0.6253416149068323;2.0646398067474365
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[64, 2];0.6491097922848664;0.65625;0.6526603679761313;0.6654593827160493;0.6529192546583851;2.2154541015625
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[64, 2];0.6561175473297541;0.5805;0.6159968165539196;0.6692752469135802;0.6403726708074534;2.483070135116577
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[64, 2];0.6597744360902256;0.43875;0.5270270270270271;0.6845221604938272;0.6086956521739131;3.5080316066741943
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[64, 2];0.6747703943814155;0.31225;0.4269355665698172;0.6815443827160494;0.5834782608695652;3.543956756591797
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[64, 2];0.75;0.19425;0.3085782366957903;0.6778832098765432;0.5674534161490683;3.4535305500030518
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[64, 2];0.6425531914893617;0.33975;0.4444807849550286;0.6708222839506173;0.5780124223602484;1.2683916091918945
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[64, 2];0.6468516072214884;0.36725;0.4685058204433105;0.6781395061728396;0.5859627329192546;2.1405293941497803
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[64, 2];0.6500209819555183;0.38725;0.48535171549428174;0.6779983333333334;0.5919254658385094;1.7491786479949951
SVDD_RBF_0.1_auto_[3, 6, 9, 12]_5_[64, 2];0.6454622561492791;0.3805;0.47876690783265174;0.6772935185185185;0.5883229813664597;1.4079673290252686
SVDD_RBF_0.2_auto_[3, 6, 9, 12]_5_[64, 2];0.6349206349206349;0.38;0.47544573037222404;0.6764277777777778;0.5833540372670808;1.0873017311096191
SVDD_RBF_0.3_auto_[3, 6, 9, 12]_5_[64, 2];0.6521929824561403;0.37175;0.4735668789808917;0.6812149382716048;0.5893167701863354;1.0641398429870605
SVDD_RBF_0.4_auto_[3, 6, 9, 12]_5_[64, 2];0.6537120079720976;0.328;0.4368237056767105;0.6841408024691358;0.5797515527950311;2.013169288635254
