Parameters;precision;recall;f1-score;auc_roc;accuracy;time
SVDD_Linear_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3977074023703128;0.51175;0.44757844101891336;0.29944956790123456;0.37229813664596273;1.6670470237731934
SVDD_Linear_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3977074023703128;0.51175;0.44757844101891336;0.29944956790123456;0.37229813664596273;1.4822499752044678
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.41327579120427455;0.50275;0.4536431310624858;0.314634012345679;0.3982608695652174;2.6494665145874023
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4464204286365709;0.4895;0.4669687574528977;0.3725973456790123;0.44472049689440996;2.83027720451355
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4227658315249556;0.53575;0.4725989635020399;0.38049882716049377;0.4058385093167702;1.7035715579986572
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4227658315249556;0.53575;0.4725989635020399;0.38049882716049377;0.4058385093167702;1.4141788482666016
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3570597039747214;0.53675;0.42884250474383295;0.24759876543209877;0.28956521739130436;2.1645777225494385
SVDD_Poly_3_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3570597039747214;0.53675;0.42884250474383295;0.24759876543209877;0.28956521739130436;1.753208875656128
SVDD_Poly_4_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.48679417122040075;0.5345;0.509532888465205;0.47733456790123463;0.48869565217391303;1.9414393901824951
SVDD_Poly_4_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.48679417122040075;0.5345;0.509532888465205;0.47733450617283957;0.48869565217391303;1.827085256576538
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4932347782510649;0.98425;0.6571523952595559;0.5457158024691358;0.4896894409937888;0.11051344871520996
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.49156596173212486;0.97625;0.6538847957133288;0.4981327160493827;0.48645962732919257;0.17066669464111328
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4810970139689863;0.9385;0.6361094636956706;0.30898296296296296;0.46645962732919255;0.7345435619354248
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.46853238733412167;0.8915;0.6142451123934201;0.239155987654321;0.4436024844720497;1.046571969985962
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.44864274996589826;0.82225;0.5805312858529699;0.22237783950617282;0.40956521739130436;1.8590497970581055
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4306755417079734;0.76025;0.5498598680047012;0.21762104938271604;0.38149068322981367;4.0340352058410645
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4;0.666;0.499812382739212;0.19932296296296292;0.337639751552795;3.965435743331909
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3578415389631562;0.54875;0.43319518452733374;0.1967974074074074;0.28645962732919256;6.285351514816284
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3437561070940004;0.43975;0.38587254579357244;0.23180086419753088;0.30447204968944097;7.77936053276062
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.345532319391635;0.3635;0.35428849902534104;0.26359432098765434;0.3416149068322981;11.552627325057983
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3190747782002535;0.25175;0.281442146450531;0.28454327160493825;0.36124223602484473;14.319363355636597
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[384, 128]_multiply;0.295177222545032;0.127;0.17759133018703024;0.2993330864197531;0.415527950310559;13.99273157119751
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.5007921837866385;0.94825;0.6554345947814066;0.7550009259259259;0.5045962732919255;0.48743486404418945
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.5014352818371608;0.96075;0.6589506172839507;0.765183950617284;0.5058385093167702;0.5892977714538574
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.5180823056671747;0.93475;0.6666666666666667;0.8008161111111112;0.535527950310559;1.268805980682373
SVDD_RBF_0.1_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.49646863315330286;0.89625;0.6389804830229036;0.7340153086419754;0.4967701863354037;1.861628532409668
SVDD_RBF_0.2_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.4731260894828588;0.81425;0.5984932010290335;0.5696704938271605;0.45714285714285713;2.745558023452759
SVDD_RBF_0.3_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.43718667059864347;0.74125;0.5499907252828788;0.4538064197530864;0.3972670807453416;4.413883447647095
SVDD_RBF_0.4_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.41711491442542786;0.63975;0.504982733103108;0.35622376543209877;0.3767701863354037;5.465312719345093
SVDD_RBF_0.5_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.40330547112462006;0.53075;0.45833333333333337;0.3102725925925926;0.3766459627329193;6.708917856216431
SVDD_RBF_0.6_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.38033276450511944;0.44575;0.410451197053407;0.3053814814814815;0.36372670807453417;9.340497255325317
SVDD_RBF_0.7_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.35078927587070907;0.35;0.3503941934676511;0.29666228395061733;0.3551552795031056;10.809447526931763
SVDD_RBF_0.8_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.36173285198555954;0.2505;0.2960118168389956;0.30617117283950623;0.4079503105590062;13.192158699035645
SVDD_RBF_0.9_auto_[3, 6, 9, 12]_5_[384, 128]_multiply;0.3354714560615779;0.13075;0.1881633387299874;0.3201663580246914;0.43937888198757763;12.763535261154175
SVDD_Linear_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5750977107761027;0.515;0.5433922447902928;0.5370335802469135;0.5699378881987578;2.334617853164673
SVDD_Linear_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5750977107761027;0.515;0.5433922447902928;0.5370335802469135;0.5699378881987578;2.99094820022583
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5785472972972973;0.51375;0.5442266949152542;0.5507486419753086;0.5724223602484472;4.479900360107422
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.44650602409638557;0.46325;0.4547239263803681;0.4760173456790124;0.4479503105590062;3.7116196155548096
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.454938405014048;0.52625;0.48800278196360264;0.3806822839506173;0.45130434782608697;2.4771506786346436
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.454938405014048;0.52625;0.48800278196360264;0.3806822839506173;0.45130434782608697;3.1123335361480713
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5304347826086957;0.53375;0.5320872274143302;0.5261613580246913;0.5335403726708075;2.9750735759735107
SVDD_Poly_3_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5304347826086957;0.53375;0.5320872274143302;0.5261613580246913;0.5335403726708075;2.4828414916992188
SVDD_Poly_4_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.4452747252747253;0.5065;0.4739181286549707;0.38986679012345676;0.44124223602484475;2.5177090167999268
SVDD_Poly_4_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.4452747252747253;0.5065;0.4739181286549707;0.38986679012345676;0.44124223602484475;2.5400054454803467
SVDD_RBF_0.001_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.49566419504838505;0.986;0.6596972484736974;0.5231293827160494;0.49453416149068324;0.14560580253601074
SVDD_RBF_0.01_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.4953176411035181;0.9785;0.6577045874642917;0.5292713580246914;0.49391304347826087;0.18913793563842773
SVDD_RBF_0.05_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.48965247950019525;0.9405;0.644012667979115;0.49690098765432095;0.48335403726708076;0.6106011867523193
SVDD_RBF_0.1_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.48146650491980053;0.893;0.6256239600665557;0.4720185802469136;0.468944099378882;1.675920009613037
SVDD_RBF_0.2_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.4732933447586404;0.8285;0.6024359207416833;0.4529438271604938;0.45664596273291924;2.710970640182495
SVDD_RBF_0.3_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.466831224930577;0.7565;0.5773707307765694;0.45844944444444446;0.4496894409937888;4.3810694217681885
SVDD_RBF_0.4_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.4664011084170419;0.67325;0.5510538162471864;0.4599743827160494;0.45490683229813667;5.073126792907715
SVDD_RBF_0.5_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.46778947368421053;0.5555;0.5078857142857142;0.464381975308642;0.4650931677018634;7.4588377475738525
SVDD_RBF_0.6_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5102820211515864;0.43425;0.46920583468395466;0.49754012345679016;0.5118012422360249;11.146942853927612
SVDD_RBF_0.7_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.520322226290736;0.35525;0.4222255236963305;0.5173074074074073;0.5168944099378882;14.250445127487183
SVDD_RBF_0.8_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5601282736504543;0.262;0.35700902742292623;0.530675987654321;0.531055900621118;16.15604066848755
SVDD_RBF_0.9_scale_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5974770642201835;0.13025;0.21387520525451562;0.5377191975308642;0.5242236024844721;14.460275888442993
SVDD_RBF_0.001_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5707569346497414;0.9105;0.7016665061169445;0.6271884567901235;0.6152795031055901;0.46578383445739746
SVDD_RBF_0.01_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5796652200867948;0.935;0.7156525066972828;0.6318858024691358;0.6308074534161491;0.5320298671722412
SVDD_RBF_0.05_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5830959164292497;0.921;0.7140918782709827;0.627391975308642;0.6335403726708074;1.002838134765625
SVDD_RBF_0.1_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5797052913596785;0.8655;0.694344163658243;0.6225248148148148;0.6213664596273292;1.4464786052703857
SVDD_RBF_0.2_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.600113981762918;0.78975;0.6819948186528497;0.6328043827160493;0.6340372670807454;3.627810001373291
SVDD_RBF_0.3_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5606030549494148;0.7065;0.6251520849463554;0.5806483950617284;0.5790062111801242;6.322542190551758
SVDD_RBF_0.4_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5586159799681312;0.6135;0.5847730251399976;0.5689472839506173;0.5670807453416149;5.735605001449585
SVDD_RBF_0.5_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5754532775453277;0.51575;0.5439683586025049;0.5702205555555555;0.5703105590062112;7.570864677429199
SVDD_RBF_0.6_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5868116450368291;0.41825;0.4883958546197635;0.5671991358024691;0.5645962732919255;7.312535762786865
SVDD_RBF_0.7_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5936363636363636;0.3265;0.4212903225806452;0.5611625925925927;0.5542857142857143;10.323168992996216
SVDD_RBF_0.8_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5843694493783304;0.24675;0.3469854104412023;0.5539400000000001;0.5385093167701863;12.78896188735962
SVDD_RBF_0.9_auto_[3, 6, 9, 12]_5_[384, 128]_concatenate;0.5476718403547672;0.1235;0.20155038759689922;0.5616569135802469;0.5137888198757764;13.5084068775177
SVDD_Linear_scale_[3, 6, 9, 12]_5_[384, 128]_subtract;0.5669226549643445;0.51675;0.5406748626732932;0.530448086419753;0.5637267080745342;1.9484574794769287
SVDD_Linear_auto_[3, 6, 9, 12]_5_[384, 128]_subtract;0.5669226549643445;0.51675;0.5406748626732932;0.530448086419753;0.5637267080745342;2.491487503051758
SVDD_Sigmoid_scale_[3, 6, 9, 12]_5_[384, 128]_subtract;0.5722222222222222;0.515;0.5421052631578948;0.5449546296296296;0.5677018633540373;4.4836037158966064
SVDD_Sigmoid_auto_[3, 6, 9, 12]_5_[384, 128]_subtract;0.5591990713871154;0.48175;0.5175933387053451;0.5417454320987655;0.5537888198757764;3.5969183444976807
SVDD_Poly_2_scale_[3, 6, 9, 12]_5_[384, 128]_subtract;0.43156424581005587;0.54075;0.4800266311584554;0.3426382716049383;0.41788819875776395;2.2483325004577637
SVDD_Poly_2_auto_[3, 6, 9, 12]_5_[384, 128]_subtract;0.43156424581005587;0.54075;0.4800266311584554;0.3426382716049383;0.41788819875776395;2.4473979473114014
SVDD_Poly_3_scale_[3, 6, 9, 12]_5_[384, 128]_subtract;0.4990791896869245;0.542;0.5196548418024928;0.470980061728395;0.502111801242236;2.5876247882843018
